track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_viral,duration_min,duration_category,optimal_length,energy_valence,mood,danceability_energy,vocal_instrumental_balance,acoustic_energy_balance,is_live,highly_danceable,tempo_category,dance_tempo,tempo_normalized,loudness_normalized,is_loud,party_index,chill_index,workout_index,popularity_bucket,release_year,release_month,release_day_of_week,is_weekend_release,song_age_years,artist_avg_popularity,artist_song_count,artist_max_popularity,artist_std_popularity,artist_has_viral_hit,key_target_enc,mode_target_enc,time_signature_target_enc,poly_danceability_x_energy,poly_danceability_x_valence,poly_danceability_x_loudness_normalized,poly_energy_x_valence,poly_energy_x_loudness_normalized,poly_valence_x_loudness_normalized,mood_happy_energetic,mood_neutral,mood_sad_calm,mood_sad_energetic,duration_category_short,duration_category_medium,duration_category_long,tempo_category_moderate,tempo_category_fast,tempo_category_very_fast,popularity_bucket_medium,popularity_bucket_high,popularity_bucket_viral
track_000010,Song 11,Artist E,32,233252,0,0.8274810817241806,0.7126670531718701,3,-12.896036761327938,1,0.0447420186501692,0.067535907483785,0.0090062841603701,0.0972732662758006,0.4692207745519675,140.56638490262304,4,0,3.8875333333333333,medium,1,0.3343981866869731,neutral,0.5897185040678431,0.035735734489799095,-0.645131145688085,0,1,fast,0,0.5622655396104922,0.7850660539778678,0,0.6855587810068235,0.2539804794075432,0.7241963147354431,medium,2025,4,2,0,1,27.588785046728972,107,73,15.343213896081435,1,0.0,0.00796812749003984,0.008888888888888889,0.5897185040678431,0.3882713140937199,0.64962730757054,0.3343981866869731,0.5594907112336753,0.36836930192195183,False,True,False,False,False,True,False,False,True,False,True,False,False
track_000011,Song 12,Artist E,31,242409,0,0.6006290190898127,0.7992493134953192,9,-6.820635972326523,1,0.1534624104488529,0.3951158297094852,0.1606119449936249,0.453424303323429,0.2191874103202097,74.43734163703057,4,0,4.04015,long,0,0.17518538722524446,sad_energetic,0.4800523311728998,-0.007149534544772018,-0.404133483785834,0,0,slow,0,0.2977493665481223,0.886322733794558,0,0.5457826247805837,0.28402776093126125,0.688545215962117,medium,2022,9,5,1,4,27.588785046728972,107,73,15.343213896081435,1,0.0,0.00796812749003984,0.008888888888888889,0.4800523311728998,0.13165031925746384,0.5323511541960265,0.17518538722524446,0.708392836520595,0.19427078472835776,False,False,False,True,False,False,True,False,False,False,True,False,False
track_000012,Song 13,Artist A,40,284899,0,0.7780453881426769,0.8398753258267022,3,-8.118745342520567,0,0.0122976313321048,0.2455311033687598,0.0910337081521688,0.2209163572004133,0.569952332179612,80.52467503688356,4,0,4.748316666666667,long,0,0.4786889006950405,neutral,0.6534611238742938,-0.07873607682006399,-0.5943442224579424,0,1,slow,0,0.3220987001475343,0.8646875776246572,0,0.7341664526589651,0.3172355432533769,0.7136621909936078,medium,2019,5,6,1,7,30.35164835164835,91,75,18.436300922288936,1,0.0,0.012048192771084338,0.008888888888888889,0.6534611238742938,0.44344878351351014,0.6727661819551275,0.4786889006950405,0.7262297609958108,0.4928307014739127,False,True,False,False,False,False,True,False,False,False,True,False,False
track_000013,Song 14,Artist C,19,145939,0,0.4010041942052392,0.730410863573648,11,-13.997991399615977,0,0.0402085134391671,0.2465220650871793,0.0351964836729946,0.1868873038892296,0.7116974313034865,121.08701642491783,4,0,2.4323166666666665,short,0,0.5198315354015266,happy_energetic,0.29289781978610363,0.005012029766172502,-0.4838887984864687,0,0,fast,1,0.4843480656996713,0.7667001433397337,0,0.5930341661452361,0.3929947963538233,0.7001759850921475,low,2018,9,0,0,8,26.333333333333332,87,80,15.76916823001983,1,0.02631578947368421,0.012048192771084338,0.008888888888888889,0.29289781978610363,0.2853936549577932,0.3074499731769913,0.5198315354015266,0.5600061137988146,0.5456585225949033,True,False,False,False,True,False,False,False,True,False,False,False,False
track_000014,Song 15,Artist D,34,257848,0,0.9537831759305002,0.8065836844654868,8,-8.722825869958214,0,0.0249927735786025,0.5648142801947621,0.0093195098155201,0.2241251334155214,0.7932192120182195,64.52423315535107,4,0,4.297466666666667,long,0,0.6397976746184657,happy_energetic,0.7693059482232164,0.0156732637630824,-0.24176940427072469,0,1,slow,0,0.25809693262140426,0.8546195688340298,0,0.861454139317312,0.5219163703437246,0.6710021057325759,medium,2022,4,4,0,4,29.21551724137931,116,73,15.869470846487799,1,0.02,0.012048192771084338,0.008888888888888889,0.7693059482232164,0.7565591392478263,0.8151217665748757,0.6397976746184657,0.6893222006464574,0.6779006609658796,True,False,False,False,False,False,True,False,False,False,True,False,False
track_000015,Song 16,Artist C,37,285838,1,0.8945083169096777,0.8061936934875142,8,-9.981083564512574,1,0.1633285988917812,0.3357087614722657,0.2399027613231315,0.136886797197128,0.47401065970307,187.84320531607,4,0,4.763966666666667,long,0,0.3821444044984712,neutral,0.721146963864713,-0.07657416243135032,-0.47048493201524855,0,1,very_fast,0,0.75137282126428,0.8336486072581237,0,0.7418646327210463,0.33462859445357296,0.8515913761694869,medium,2022,10,5,1,4,26.333333333333332,87,80,15.76916823001983,1,0.02,0.00796812749003984,0.008888888888888889,0.721146963864713,0.4240064774082391,0.7457056125725612,0.3821444044984712,0.6720822497561489,0.39515832628696873,False,True,False,False,False,False,True,False,False,True,True,False,False
track_000016,Song 17,Artist D,22,213264,1,0.9130039273677856,0.9122520403495208,0,-6.93959178712972,1,0.0076969903003515,0.3043028309315742,0.0491785806222831,0.4007425630473875,0.5520235037177276,137.6741851959116,4,0,3.5544,medium,1,0.5035845675873882,neutral,0.8328896955883881,-0.0414815903219316,-0.6079492094179466,0,1,fast,0,0.5506967407836464,0.8843401368811713,0,0.8044842341672888,0.31365257138309166,0.8395053253448621,low,2017,5,3,0,9,29.21551724137931,116,73,15.869470846487799,1,0.0,0.00796812749003984,0.008888888888888889,0.8328896955883881,0.5039996268936107,0.8074060181014745,0.5035845675873882,0.806741094232823,0.48817654083935896,False,True,False,False,False,True,False,False,True,False,False,False,False
track_000017,Song 18,Artist D,5,170859,0,0.4774368470133238,0.8364056169536213,0,-9.094604483045542,1,0.0075163731737013,0.3919271934579421,0.0502612417512228,0.4568033685978787,0.6318803888694132,144.27095537573445,4,0,2.84765,short,1,0.5285083064932157,happy_energetic,0.3993308605825708,-0.042744868577521494,-0.4444784234956792,0,0,fast,0,0.5770838215029378,0.8484232586159076,0,0.6314605405522399,0.39541330895791443,0.8042938932635939,low,2020,9,3,0,6,29.21551724137931,116,73,15.869470846487799,1,0.0,0.00796812749003984,0.008888888888888889,0.3993308605825708,0.3016829805513656,0.4050685255263487,0.5285083064932157,0.70962597906044,0.5361020185800744,True,False,False,False,True,False,False,False,True,False,False,False,False
track_000018,Song 19,Artist D,36,226308,0,0.5175709347568541,0.8836461197942599,9,-5.407075213091488,0,0.1524217010521932,0.3093750205833351,0.0095052058128093,0.1462768450275019,0.3624683550067498,164.94627248120224,3,0,3.7718,medium,1,0.3202937554499227,sad_energetic,0.4573495482161822,0.14291649523938388,-0.5742710992109248,0,0,very_fast,0,0.659785089924809,0.9098820797818086,0,0.5808627163430445,0.267396678797081,0.8712188845752951,medium,2019,8,1,0,7,29.21551724137931,116,73,15.869470846487799,1,0.0,0.012048192771084338,0.030303030303030304,0.4573495482161822,0.18760308532062273,0.4709285185511812,0.3202937554499227,0.8040137692695264,0.3298034607086324,False,False,False,True,False,True,False,False,False,True,True,False,False
track_000019,Song 20,Artist C,20,171663,1,0.8482933776412592,0.4869021978028972,5,-11.070031773865024,1,0.0469168382185284,0.0349035883627178,0.0813982244554988,0.5360931931936975,0.3605706926839893,190.71685532638244,3,0,2.86105,short,1,0.1755626627311474,neutral,0.41303590995517214,-0.0344813862369704,-0.4519986094401794,0,1,very_fast,0,0.7628674213055298,0.8154994704355829,0,0.5935592182025696,0.27606198380941477,0.6926262759781389,low,2016,3,5,1,10,26.333333333333332,87,80,15.76916823001983,1,0.0,0.00796812749003984,0.030303030303030304,0.41303590995517214,0.30586973077534974,0.6917828002404588,0.1755626627311474,0.39706848446218407,0.29404520893838454,False,True,False,False,True,False,False,False,False,True,False,False,False
track_000020,Song 21,Artist C,24,259752,0,0.5792569645243597,0.3033615360328934,5,-11.905166075460722,1,0.1235836762479584,0.1758000840592636,0.0210134470457191,0.1037209558416717,0.4208408541190592,123.59751611067396,4,0,4.3292,long,0,0.1276669279309526,neutral,0.175724282515861,0.1025702292022393,-0.1275614519736298,0,0,fast,1,0.49439006444269584,0.801580565408988,0,0.4489635028553297,0.4055638290495551,0.4973931552642552,low,2022,1,4,0,4,26.333333333333332,87,80,15.76916823001983,1,0.0,0.00796812749003984,0.008888888888888889,0.175724282515861,0.24377499570484512,0.46432112514053037,0.1276669279309526,0.2431687115765858,0.3373378497919569,False,True,False,False,False,False,True,False,True,False,False,False,False
track_000021,Song 22,Artist A,45,150306,1,0.4198204906042909,0.284567799874703,0,-4.791270479802543,1,0.3236816272221887,0.2804873407302734,0.0970094985216648,0.2398134431411178,0.4161840315837519,182.8080757138352,4,0,2.5051,short,1,0.11843257421077218,neutral,0.11946739335358147,0.2266721287005239,-0.00408045914442956,0,0,very_fast,0,0.7312323028553408,0.920145492003291,1,0.3781537456792528,0.4516798058048241,0.6005251119087625,medium,2020,3,2,0,6,30.35164835164835,91,75,18.436300922288936,1,0.0,0.00796812749003984,0.008888888888888889,0.11946739335358147,0.17472258432116242,0.3862959318801482,0.11843257421077218,0.2618437782240026,0.3829498605055446,False,True,False,False,True,False,False,False,False,True,True,False,False
track_000022,Song 23,Artist D,40,237796,0,0.9837652879161356,0.6243781501079966,0,-10.302214677581976,1,0.0509859090286944,0.1259023703209695,0.0403401778891912,0.1266069416972454,0.4380919966908919,139.78455588198432,4,0,3.9632666666666667,medium,1,0.27353507047097764,neutral,0.6142415506095373,0.0106457311395032,-0.49847577978702706,0,1,fast,0,0.5591382235279373,0.8282964220403005,0,0.7122471592061208,0.29447510210325634,0.6875251932850348,medium,2016,4,0,0,10,29.21551724137931,116,73,15.869470846487799,1,0.0,0.00796812749003984,0.008888888888888889,0.6142415506095373,0.43097969925837,0.8148492681083812,0.27353507047097764,0.5171701877345952,0.36287003338355694,False,True,False,False,False,True,False,False,True,False,True,False,False
track_000023,Song 24,Artist A,19,246071,0,0.4731579784492787,0.7311380535503712,4,-9.163710216052706,1,0.1737281480772744,0.3668217950830719,0.0876727742274033,0.3439733338082456,0.3492156616691006,189.1499133648214,4,0,4.101183333333333,long,0,0.2553248591420512,sad_energetic,0.3459438033852341,0.08605537384987111,-0.3643162584672993,0,0,very_fast,0,0.7565996534592856,0.8472714963991216,0,0.5133693059455531,0.3321520004688476,0.8187481961022421,low,2019,2,1,0,7,30.35164835164835,91,75,18.436300922288936,1,0.04081632653061224,0.00796812749003984,0.008888888888888889,0.3459438033852341,0.16523417651817893,0.4008932684339037,0.2553248591420512,0.6194724327059641,0.29588047622838826,False,False,False,True,False,False,True,False,False,True,False,False,False
track_000024,Song 25,Artist A,28,253629,0,0.5398980709571667,0.9227790025260656,3,-13.504047825560798,0,0.0463724999664167,0.5165667855247009,0.0221872012303415,0.4938168989577068,0.1306260755357755,64.7430824345233,4,0,4.22715,long,0,0.1205389996867974,sad_energetic,0.4982066033836013,0.0241852987360752,-0.4062122170013647,0,0,slow,0,0.2589723297380932,0.7749325362406534,0,0.531980751801419,0.26898083611279333,0.7134906321629484,low,2015,1,3,0,11,30.35164835164835,91,75,18.436300922288936,1,0.0,0.012048192771084338,0.008888888888888889,0.4982066033836013,0.07052476619847033,0.41838458143827345,0.1205389996867974,0.7150914728171444,0.10122639601410166,False,False,False,True,False,False,True,False,False,False,False,False,False
track_000025,Song 26,Artist B,37,158467,1,0.7354050403148878,0.6692533130492269,5,-13.975803983056274,0,0.0199962899680946,0.2817565141841422,0.0244488558497314,0.2071390933409487,0.7537708882219287,167.1498793492737,4,0,2.6411166666666666,short,1,0.5044636642225843,happy_energetic,0.49217225966383893,-0.004452565881636797,-0.38749679886508465,0,1,very_fast,0,0.6685995173970948,0.7670699336157287,0,0.7210692765073019,0.43805787822546743,0.7387654622716697,medium,2024,7,2,0,2,29.91919191919192,99,68,15.991500783213745,0,0.0,0.012048192771084338,0.008888888888888889,0.49217225966383893,0.5543269104410363,0.5641070954550134,0.5044636642225843,0.513364094412777,0.5781949851898638,True,False,False,False,True,False,False,False,False,True,True,False,False
track_000026,Song 27,Artist C,35,139830,1,0.8830711026132867,0.5022567093184844,1,-4.5960748798617175,1,0.0030294856788596,0.514309690041867,0.1359643412283882,0.0596014418128193,0.24058664429561,101.04068223654184,4,0,2.3305,short,0,0.1208362562698898,neutral,0.44352838609279505,-0.1329348555495286,0.012052980723382567,0,1,moderate,0,0.40416272894616734,0.9233987520023047,1,0.576081447129543,0.4272228565098845,0.5873691284145159,medium,2020,8,2,0,6,26.333333333333332,87,80,15.76916823001983,1,0.0,0.00796812749003984,0.008888888888888889,0.44352838609279505,0.2124551132521549,0.8154267540824081,0.1208362562698898,0.46378321856947285,0.22215740709098866,False,True,False,False,True,False,False,True,False,False,True,False,False
track_000027,Song 28,Artist E,29,217888,0,0.9016141622183552,0.9484132302304772,6,-14.589262670153651,1,0.1312209011042384,0.0172791270801268,0.1084707731315791,0.0960258946681785,0.7233356425700297,62.57469471664534,4,0,3.631466666666667,medium,1,0.6860210933106797,happy_energetic,0.8551028000110558,0.022750127972659295,-0.9311341031503504,0,1,slow,0,0.25029877886658136,0.7568456221641058,0,0.862170326727494,0.23938837453391645,0.7194377816230277,low,2023,7,0,0,3,27.588785046728972,107,73,15.343213896081435,1,0.0,0.00796812749003984,0.008888888888888889,0.8551028000110558,0.652169659378453,0.6823827315561201,0.6860210933106797,0.7178024013024548,0.5474534144343873,True,False,False,False,False,True,False,False,False,False,False,False,False
track_000028,Song 29,Artist D,53,163484,1,0.9378500468230798,0.8405267830136475,4,-11.835794368384605,0,0.1672142391029903,0.4030446990963655,0.052232420014204,0.0142475104665407,0.7098803798835924,160.66642672579437,4,0,2.7247333333333335,short,1,0.596673472028062,happy_energetic,0.788288082805402,0.1149818190887863,-0.437482083917282,0,1,very_fast,0,0.6426657069031775,0.8027367605269232,0,0.8402621675984039,0.4220239586995297,0.8218103837008999,high,2015,5,5,1,11,29.21551724137931,116,73,15.869470846487799,1,0.04081632653061224,0.012048192771084338,0.008888888888888889,0.788288082805402,0.6657613475126128,0.7528467084467824,0.596673472028062,0.6747217469324915,0.5698470765093766,True,False,False,False,True,False,False,False,False,True,False,True,False
track_000029,Song 30,Artist D,34,244019,1,0.7070050593252576,0.942265528331192,10,-10.98907331019647,1,0.1056206711625789,0.1396725014580659,0.0046396430172117,0.1785007640367851,0.4645494598277111,194.14391102055023,4,0,4.066983333333333,long,0,0.4377289422005281,neutral,0.6661864957579396,0.10098102814536719,-0.8025930268731262,0,1,very_fast,0,0.7765756440822009,0.8168487781633921,0,0.7048465201777739,0.21255418003218207,0.9257183863290998,medium,2025,12,3,0,1,29.21551724137931,116,73,15.869470846487799,1,0.0,0.00796812749003984,0.008888888888888889,0.6661864957579396,0.32843881840500727,0.5775162188651732,0.4377289422005281,0.7696884455228173,0.3794666586567296,False,True,False,False,False,False,True,False,False,True,True,False,False
track_000030,Song 31,Artist A,35,223746,0,0.7466603254793497,0.7094091739752822,9,-7.940834916360828,0,0.0173092422187133,0.2445980871599607,0.2638851637905589,0.1802095763431709,0.5661538841370481,70.77344822808928,4,0,3.7291,medium,1,0.40163475928856096,neutral,0.5296876847384209,-0.24657592157184557,-0.4648110868153216,0,1,slow,0,0.2830937929123571,0.8676527513939862,0,0.681333047625439,0.35486264791251404,0.6343953096085724,medium,2025,1,4,0,1,30.35164835164835,91,75,18.436300922288936,1,0.0,0.012048192771084338,0.008888888888888889,0.5296876847384209,0.4227246434011664,0.647841885758887,0.40163475928856096,0.6155208216637887,0.4912249752839019,False,True,False,False,False,True,False,False,False,False,True,False,False
track_000031,Song 32,Artist B,15,225864,0,0.9128469628811008,0.8154316368179699,9,-4.480015465650606,1,0.002764522050241,0.4872587452714537,0.0681033186056841,0.074387702010197,0.5635109625315287,92.7050851469874,3,0,3.7644,medium,1,0.45950466654195415,neutral,0.7443642931064487,-0.0653387965554431,-0.32817289154651624,0,1,moderate,0,0.3708203405879496,0.9253330755724899,1,0.7788215649572899,0.41932729582264916,0.731840061243964,low,2024,7,2,0,2,29.91919191919192,99,68,15.991500783213745,0,0.0,0.00796812749003984,0.030303030303030304,0.7443642931064487,0.5143992706971117,0.8446874876897755,0.45950466654195415,0.7545458644158817,0.5214353320781135,False,True,False,False,False,True,False,True,False,False,False,False,False
track_000032,Song 33,Artist B,8,122368,1,0.7478844581850883,0.8417247041866274,10,-4.155312393896754,1,0.0195494045414445,0.4110151238583872,0.0278757817831897,0.1328700935113501,0.6037938546863714,81.54542688757971,4,0,2.0394666666666668,short,0,0.5082282037255894,happy_energetic,0.6295128243316196,-0.0083263772417452,-0.4307095803282402,0,1,slow,0,0.32618170755031883,0.9307447934350541,1,0.732809350935935,0.39302679469327806,0.7293294511116941,low,2017,7,0,0,9,29.91919191919192,99,68,15.991500783213745,0,0.0,0.00796812749003984,0.008888888888888889,0.6295128243316196,0.4515680398676028,0.6960895655467674,0.5082282037255894,0.7834308859273645,0.5619779865574218,True,False,False,False,True,False,False,False,False,False,False,False,False
track_000033,Song 34,Artist C,80,238834,0,0.7833825447647644,0.6196743466409471,11,-9.279878060035578,0,0.2462704624897101,0.3322376533914182,0.0440799315049506,0.0947131279855887,0.1326003482847055,108.69328910630702,4,1,3.980566666666667,medium,1,0.08216903418768691,sad_energetic,0.48544206659702793,0.2021905309847595,-0.2874366932495289,0,1,moderate,0,0.43477315642522807,0.8453353656660737,0,0.5390354263836016,0.2867728618496948,0.6419441801131489,viral,2021,9,4,0,5,26.333333333333332,87,80,15.76916823001983,1,0.02631578947368421,0.012048192771084338,0.008888888888888889,0.48544206659702793,0.10387679827596666,0.6622209699351415,0.08216903418768691,0.5238326404116104,0.11209176390470024,False,False,False,True,False,True,False,True,False,False,False,False,True
track_000034,Song 35,Artist B,20,270580,1,0.454187539740073,0.7545579800678486,10,-12.13571962438779,0,0.0783660399304352,0.380680807328598,0.1300018955290499,0.2042985296217253,0.7576587085789459,96.37250134898235,4,0,4.509666666666667,long,0,0.5716974247261442,happy_energetic,0.3427108325582552,-0.051635855598614694,-0.3738771727392506,0,0,moderate,0,0.3854900053959294,0.7977380062602035,0,0.6353400224900675,0.4532025414847684,0.6813853433094386,low,2018,3,5,1,8,29.91919191919192,99,68,15.991500783213745,0,0.0,0.012048192771084338,0.008888888888888889,0.3427108325582552,0.34411914481211237,0.3623226624204728,0.5716974247261442,0.6019395786270519,0.6044131476074489,True,False,False,False,False,False,True,True,False,False,False,False,False
track_000035,Song 36,Artist D,5,193523,1,0.8162739255602287,0.7741612643538768,4,-13.769883264111847,1,0.0183822797163409,0.2221027715964131,0.0546924319014421,0.3579391496554258,0.6400861654261907,179.58936842461924,4,0,3.2253833333333333,medium,1,0.49552991512176453,happy_energetic,0.631927654270809,-0.0363101521851012,-0.5520584927574637,0,1,very_fast,0,0.7183574736984769,0.7705019455981359,0,0.7507837991581117,0.3486185789602594,0.8105650739334944,low,2023,9,3,0,3,29.21551724137931,116,73,15.869470846487799,1,0.04081632653061224,0.00796812749003984,0.008888888888888889,0.631927654270809,0.5224856469492306,0.6289406477851842,0.49552991512176453,0.5964927603913749,0.4931876358113302,True,False,False,False,False,True,False,False,False,True,False,False,False
